Schedule_ID,Doctor_ID,Day_Of_Week,Start_Time,End_Time,Slot_Duration_Minutes,Max_Patients
SCHED004052,DOC000811,Tuesday,09:00,17:00,15,32
SCHED004053,DOC000811,Wednesday,09:00,17:00,15,32
SCHED004054,DOC000811,Thursday,09:00,17:00,15,32
SCHED004055,DOC000811,Friday,09:00,17:00,15,32
SCHED004056,DOC000812,Monday,09:00,17:00,15,32
SCHED004057,DOC000812,Tuesday,09:00,17:00,15,32
SCHED004058,DOC000812,Wednesday,09:00,17:00,15,32
SCHED004059,DOC000812,Thursday,09:00,17:00,15,32
SCHED004060,DOC000812,Friday,09:00,17:00,15,32
SCHED004061,DOC000813,Monday,09:00,17:00,15,32
SCHED004062,DOC000813,Tuesday,09:00,17:00,15,32
SCHED004063,DOC000813,Wednesday,09:00,17:00,15,32
SCHED004064,DOC000813,Thursday,09:00,17:00,15,32
SCHED004065,DOC000813,Friday,09:00,17:00,15,32
SCHED004066,DOC000814,Monday,09:00,17:00,15,32
SCHED004067,DOC000814,Tuesday,09:00,17:00,15,32
SCHED004068,DOC000814,Wednesday,09:00,17:00,15,32
SCHED004069,DOC000814,Thursday,09:00,17:00,15,32
SCHED004070,DOC000814,Friday,09:00,17:00,15,32
SCHED004071,DOC000815,Monday,09:00,17:00,15,32
SCHED004072,DOC000815,Tuesday,09:00,17:00,15,32
SCHED004073,DOC000815,Wednesday,09:00,17:00,15,32
SCHED004074,DOC000815,Thursday,09:00,17:00,15,32
SCHED004075,DOC000815,Friday,09:00,17:00,15,32
SCHED004076,DOC000816,Monday,09:00,17:00,15,32
SCHED004077,DOC000816,Tuesday,09:00,17:00,15,32
SCHED004078,DOC000816,Wednesday,09:00,17:00,15,32
SCHED004079,DOC000816,Thursday,09:00,17:00,15,32
SCHED004080,DOC000816,Friday,09:00,17:00,15,32
SCHED004081,DOC000817,Monday,09:00,17:00,15,32
SCHED004082,DOC000817,Tuesday,09:00,17:00,15,32
SCHED004083,DOC000817,Wednesday,09:00,17:00,15,32
SCHED004084,DOC000817,Thursday,09:00,17:00,15,32
SCHED004085,DOC000817,Friday,09:00,17:00,15,32
SCHED004086,DOC000818,Monday,09:00,17:00,15,32
SCHED004087,DOC000818,Tuesday,09:00,17:00,15,32
SCHED004088,DOC000818,Wednesday,09:00,17:00,15,32
SCHED004089,DOC000818,Thursday,09:00,17:00,15,32
SCHED004090,DOC000818,Friday,09:00,17:00,15,32
SCHED004091,DOC000819,Monday,09:00,17:00,15,32
SCHED004092,DOC000819,Tuesday,09:00,17:00,15,32
SCHED004093,DOC000819,Wednesday,09:00,17:00,15,32
SCHED004094,DOC000819,Thursday,09:00,17:00,15,32
SCHED004095,DOC000819,Friday,09:00,17:00,15,32
SCHED004096,DOC000820,Monday,09:00,17:00,15,32
SCHED004097,DOC000820,Tuesday,09:00,17:00,15,32
SCHED004098,DOC000820,Wednesday,09:00,17:00,15,32
SCHED004099,DOC000820,Thursday,09:00,17:00,15,32
SCHED004100,DOC000820,Friday,09:00,17:00,15,32
SCHED004101,DOC000821,Monday,09:00,17:00,15,32
SCHED004102,DOC000821,Tuesday,09:00,17:00,15,32
SCHED004103,DOC000821,Wednesday,09:00,17:00,15,32
SCHED004104,DOC000821,Thursday,09:00,17:00,15,32
SCHED004105,DOC000821,Friday,09:00,17:00,15,32
SCHED004106,DOC000822,Monday,09:00,17:00,15,32
SCHED004107,DOC000822,Tuesday,09:00,17:00,15,32
SCHED004108,DOC000822,Wednesday,09:00,17:00,15,32
SCHED004109,DOC000822,Thursday,09:00,17:00,15,32
SCHED004110,DOC000822,Friday,09:00,17:00,15,32
SCHED004111,DOC000823,Monday,09:00,17:00,15,32
SCHED004112,DOC000823,Tuesday,09:00,17:00,15,32
SCHED004113,DOC000823,Wednesday,09:00,17:00,15,32
SCHED004114,DOC000823,Thursday,09:00,17:00,15,32
SCHED004115,DOC000823,Friday,09:00,17:00,15,32
SCHED004116,DOC000824,Monday,09:00,17:00,15,32
SCHED004117,DOC000824,Tuesday,09:00,17:00,15,32
SCHED004118,DOC000824,Wednesday,09:00,17:00,15,32
SCHED004119,DOC000824,Thursday,09:00,17:00,15,32
SCHED004120,DOC000824,Friday,09:00,17:00,15,32
SCHED004121,DOC000825,Monday,09:00,17:00,15,32
SCHED004122,DOC000825,Tuesday,09:00,17:00,15,32
SCHED004123,DOC000825,Wednesday,09:00,17:00,15,32
SCHED004124,DOC000825,Thursday,09:00,17:00,15,32
SCHED004125,DOC000825,Friday,09:00,17:00,15,32
SCHED004126,DOC000826,Monday,09:00,17:00,15,32
SCHED004127,DOC000826,Tuesday,09:00,17:00,15,32
SCHED004128,DOC000826,Wednesday,09:00,17:00,15,32
SCHED004129,DOC000826,Thursday,09:00,17:00,15,32
SCHED004130,DOC000826,Friday,09:00,17:00,15,32
SCHED004131,DOC000827,Monday,09:00,17:00,15,32
SCHED004132,DOC000827,Tuesday,09:00,17:00,15,32
SCHED004133,DOC000827,Wednesday,09:00,17:00,15,32
SCHED004134,DOC000827,Thursday,09:00,17:00,15,32
SCHED004135,DOC000827,Friday,09:00,17:00,15,32
SCHED004136,DOC000828,Monday,09:00,17:00,15,32
SCHED004137,DOC000828,Tuesday,09:00,17:00,15,32
SCHED004138,DOC000828,Wednesday,09:00,17:00,15,32
SCHED004139,DOC000828,Thursday,09:00,17:00,15,32
SCHED004140,DOC000828,Friday,09:00,17:00,15,32
SCHED004141,DOC000829,Monday,09:00,17:00,15,32
SCHED004142,DOC000829,Tuesday,09:00,17:00,15,32
SCHED004143,DOC000829,Wednesday,09:00,17:00,15,32
SCHED004144,DOC000829,Thursday,09:00,17:00,15,32
SCHED004145,DOC000829,Friday,09:00,17:00,15,32
SCHED004146,DOC000830,Monday,09:00,17:00,15,32
SCHED004147,DOC000830,Tuesday,09:00,17:00,15,32
SCHED004148,DOC000830,Wednesday,09:00,17:00,15,32
SCHED004149,DOC000830,Thursday,09:00,17:00,15,32
SCHED004150,DOC000830,Friday,09:00,17:00,15,32
SCHED004151,DOC000831,Monday,09:00,17:00,15,32
SCHED004152,DOC000831,Tuesday,09:00,17:00,15,32
SCHED004153,DOC000831,Wednesday,09:00,17:00,15,32
SCHED004154,DOC000831,Thursday,09:00,17:00,15,32
SCHED004155,DOC000831,Friday,09:00,17:00,15,32
SCHED004156,DOC000832,Monday,09:00,17:00,15,32
SCHED004157,DOC000832,Tuesday,09:00,17:00,15,32
SCHED004158,DOC000832,Wednesday,09:00,17:00,15,32
SCHED004159,DOC000832,Thursday,09:00,17:00,15,32
SCHED004160,DOC000832,Friday,09:00,17:00,15,32
SCHED004161,DOC000833,Monday,09:00,17:00,15,32
SCHED004162,DOC000833,Tuesday,09:00,17:00,15,32
SCHED004163,DOC000833,Wednesday,09:00,17:00,15,32
SCHED004164,DOC000833,Thursday,09:00,17:00,15,32
SCHED004165,DOC000833,Friday,09:00,17:00,15,32
SCHED004166,DOC000834,Monday,09:00,17:00,15,32
SCHED004167,DOC000834,Tuesday,09:00,17:00,15,32
SCHED004168,DOC000834,Wednesday,09:00,17:00,15,32
SCHED004169,DOC000834,Thursday,09:00,17:00,15,32
SCHED004170,DOC000834,Friday,09:00,17:00,15,32
SCHED004171,DOC000835,Monday,09:00,17:00,15,32
SCHED004172,DOC000835,Tuesday,09:00,17:00,15,32
SCHED004173,DOC000835,Wednesday,09:00,17:00,15,32
SCHED004174,DOC000835,Thursday,09:00,17:00,15,32
SCHED004175,DOC000835,Friday,09:00,17:00,15,32
SCHED004176,DOC000836,Monday,09:00,17:00,15,32
SCHED004177,DOC000836,Tuesday,09:00,17:00,15,32
SCHED004178,DOC000836,Wednesday,09:00,17:00,15,32
SCHED004179,DOC000836,Thursday,09:00,17:00,15,32
SCHED004180,DOC000836,Friday,09:00,17:00,15,32
SCHED004181,DOC000837,Monday,09:00,17:00,15,32
SCHED004182,DOC000837,Tuesday,09:00,17:00,15,32
SCHED004183,DOC000837,Wednesday,09:00,17:00,15,32
SCHED004184,DOC000837,Thursday,09:00,17:00,15,32
SCHED004185,DOC000837,Friday,09:00,17:00,15,32
SCHED004186,DOC000838,Monday,09:00,17:00,15,32
SCHED004187,DOC000838,Tuesday,09:00,17:00,15,32
SCHED004188,DOC000838,Wednesday,09:00,17:00,15,32
SCHED004189,DOC000838,Thursday,09:00,17:00,15,32
SCHED004190,DOC000838,Friday,09:00,17:00,15,32
SCHED004191,DOC000839,Monday,09:00,17:00,15,32
SCHED004192,DOC000839,Tuesday,09:00,17:00,15,32
SCHED004193,DOC000839,Wednesday,09:00,17:00,15,32
SCHED004194,DOC000839,Thursday,09:00,17:00,15,32
SCHED004195,DOC000839,Friday,09:00,17:00,15,32
SCHED004196,DOC000840,Monday,09:00,17:00,15,32
SCHED004197,DOC000840,Tuesday,09:00,17:00,15,32
SCHED004198,DOC000840,Wednesday,09:00,17:00,15,32
SCHED004199,DOC000840,Thursday,09:00,17:00,15,32
SCHED004200,DOC000840,Friday,09:00,17:00,15,32
SCHED004201,DOC000841,Monday,09:00,17:00,15,32
SCHED004202,DOC000841,Tuesday,09:00,17:00,15,32
SCHED004203,DOC000841,Wednesday,09:00,17:00,15,32
SCHED004204,DOC000841,Thursday,09:00,17:00,15,32
SCHED004205,DOC000841,Friday,09:00,17:00,15,32
SCHED004206,DOC000842,Monday,09:00,17:00,15,32
SCHED004207,DOC000842,Tuesday,09:00,17:00,15,32
SCHED004208,DOC000842,Wednesday,09:00,17:00,15,32
SCHED004209,DOC000842,Thursday,09:00,17:00,15,32
SCHED004210,DOC000842,Friday,09:00,17:00,15,32
SCHED004211,DOC000843,Monday,09:00,17:00,15,32
SCHED004212,DOC000843,Tuesday,09:00,17:00,15,32
SCHED004213,DOC000843,Wednesday,09:00,17:00,15,32
SCHED004214,DOC000843,Thursday,09:00,17:00,15,32
SCHED004215,DOC000843,Friday,09:00,17:00,15,32
SCHED004216,DOC000844,Monday,09:00,17:00,15,32
SCHED004217,DOC000844,Tuesday,09:00,17:00,15,32
SCHED004218,DOC000844,Wednesday,09:00,17:00,15,32
SCHED004219,DOC000844,Thursday,09:00,17:00,15,32
SCHED004220,DOC000844,Friday,09:00,17:00,15,32
SCHED004221,DOC000845,Monday,09:00,17:00,15,32
SCHED004222,DOC000845,Tuesday,09:00,17:00,15,32
SCHED004223,DOC000845,Wednesday,09:00,17:00,15,32
SCHED004224,DOC000845,Thursday,09:00,17:00,15,32
SCHED004225,DOC000845,Friday,09:00,17:00,15,32
SCHED004226,DOC000846,Monday,09:00,17:00,15,32
SCHED004227,DOC000846,Tuesday,09:00,17:00,15,32
SCHED004228,DOC000846,Wednesday,09:00,17:00,15,32
SCHED004229,DOC000846,Thursday,09:00,17:00,15,32
SCHED004230,DOC000846,Friday,09:00,17:00,15,32
SCHED004231,DOC000847,Monday,09:00,17:00,15,32
SCHED004232,DOC000847,Tuesday,09:00,17:00,15,32
SCHED004233,DOC000847,Wednesday,09:00,17:00,15,32
SCHED004234,DOC000847,Thursday,09:00,17:00,15,32
SCHED004235,DOC000847,Friday,09:00,17:00,15,32
SCHED004236,DOC000848,Monday,09:00,17:00,15,32
SCHED004237,DOC000848,Tuesday,09:00,17:00,15,32
SCHED004238,DOC000848,Wednesday,09:00,17:00,15,32
SCHED004239,DOC000848,Thursday,09:00,17:00,15,32
SCHED004240,DOC000848,Friday,09:00,17:00,15,32
SCHED004241,DOC000849,Monday,09:00,17:00,15,32
SCHED004242,DOC000849,Tuesday,09:00,17:00,15,32
SCHED004243,DOC000849,Wednesday,09:00,17:00,15,32
SCHED004244,DOC000849,Thursday,09:00,17:00,15,32
SCHED004245,DOC000849,Friday,09:00,17:00,15,32
SCHED004246,DOC000850,Monday,09:00,17:00,15,32
SCHED004247,DOC000850,Tuesday,09:00,17:00,15,32
SCHED004248,DOC000850,Wednesday,09:00,17:00,15,32
SCHED004249,DOC000850,Thursday,09:00,17:00,15,32
SCHED004250,DOC000850,Friday,09:00,17:00,15,32
SCHED004251,DOC000851,Monday,09:00,17:00,15,32
SCHED004252,DOC000851,Tuesday,09:00,17:00,15,32
SCHED004253,DOC000851,Wednesday,09:00,17:00,15,32
SCHED004254,DOC000851,Thursday,09:00,17:00,15,32
SCHED004255,DOC000851,Friday,09:00,17:00,15,32
SCHED004256,DOC000852,Monday,09:00,17:00,15,32
SCHED004257,DOC000852,Tuesday,09:00,17:00,15,32
SCHED004258,DOC000852,Wednesday,09:00,17:00,15,32
SCHED004259,DOC000852,Thursday,09:00,17:00,15,32
SCHED004260,DOC000852,Friday,09:00,17:00,15,32
SCHED004261,DOC000853,Monday,09:00,17:00,15,32
SCHED004262,DOC000853,Tuesday,09:00,17:00,15,32
SCHED004263,DOC000853,Wednesday,09:00,17:00,15,32
SCHED004264,DOC000853,Thursday,09:00,17:00,15,32
SCHED004265,DOC000853,Friday,09:00,17:00,15,32
SCHED004266,DOC000854,Monday,09:00,17:00,15,32
SCHED004267,DOC000854,Tuesday,09:00,17:00,15,32
SCHED004268,DOC000854,Wednesday,09:00,17:00,15,32
SCHED004269,DOC000854,Thursday,09:00,17:00,15,32
SCHED004270,DOC000854,Friday,09:00,17:00,15,32
SCHED004271,DOC000855,Monday,09:00,17:00,15,32
SCHED004272,DOC000855,Tuesday,09:00,17:00,15,32
SCHED004273,DOC000855,Wednesday,09:00,17:00,15,32
SCHED004274,DOC000855,Thursday,09:00,17:00,15,32
SCHED004275,DOC000855,Friday,09:00,17:00,15,32
SCHED004276,DOC000856,Monday,09:00,17:00,15,32
SCHED004277,DOC000856,Tuesday,09:00,17:00,15,32
SCHED004278,DOC000856,Wednesday,09:00,17:00,15,32
SCHED004279,DOC000856,Thursday,09:00,17:00,15,32
SCHED004280,DOC000856,Friday,09:00,17:00,15,32
SCHED004281,DOC000857,Monday,09:00,17:00,15,32
SCHED004282,DOC000857,Tuesday,09:00,17:00,15,32
SCHED004283,DOC000857,Wednesday,09:00,17:00,15,32
SCHED004284,DOC000857,Thursday,09:00,17:00,15,32
SCHED004285,DOC000857,Friday,09:00,17:00,15,32
SCHED004286,DOC000858,Monday,09:00,17:00,15,32
SCHED004287,DOC000858,Tuesday,09:00,17:00,15,32
SCHED004288,DOC000858,Wednesday,09:00,17:00,15,32
SCHED004289,DOC000858,Thursday,09:00,17:00,15,32
SCHED004290,DOC000858,Friday,09:00,17:00,15,32
SCHED004291,DOC000859,Monday,09:00,17:00,15,32
SCHED004292,DOC000859,Tuesday,09:00,17:00,15,32
SCHED004293,DOC000859,Wednesday,09:00,17:00,15,32
SCHED004294,DOC000859,Thursday,09:00,17:00,15,32
SCHED004295,DOC000859,Friday,09:00,17:00,15,32
SCHED004296,DOC000860,Monday,09:00,17:00,15,32
SCHED004297,DOC000860,Tuesday,09:00,17:00,15,32
SCHED004298,DOC000860,Wednesday,09:00,17:00,15,32
SCHED004299,DOC000860,Thursday,09:00,17:00,15,32
SCHED004300,DOC000860,Friday,09:00,17:00,15,32
SCHED004301,DOC000861,Monday,09:00,17:00,15,32
SCHED004302,DOC000861,Tuesday,09:00,17:00,15,32
SCHED004303,DOC000861,Wednesday,09:00,17:00,15,32
SCHED004304,DOC000861,Thursday,09:00,17:00,15,32
SCHED004305,DOC000861,Friday,09:00,17:00,15,32
SCHED004306,DOC000862,Monday,09:00,17:00,15,32
SCHED004307,DOC000862,Tuesday,09:00,17:00,15,32
SCHED004308,DOC000862,Wednesday,09:00,17:00,15,32
SCHED004309,DOC000862,Thursday,09:00,17:00,15,32
SCHED004310,DOC000862,Friday,09:00,17:00,15,32
SCHED004311,DOC000863,Monday,09:00,17:00,15,32
SCHED004312,DOC000863,Tuesday,09:00,17:00,15,32
SCHED004313,DOC000863,Wednesday,09:00,17:00,15,32
SCHED004314,DOC000863,Thursday,09:00,17:00,15,32
SCHED004315,DOC000863,Friday,09:00,17:00,15,32
SCHED004316,DOC000864,Monday,09:00,17:00,15,32
SCHED004317,DOC000864,Tuesday,09:00,17:00,15,32
SCHED004318,DOC000864,Wednesday,09:00,17:00,15,32
SCHED004319,DOC000864,Thursday,09:00,17:00,15,32
SCHED004320,DOC000864,Friday,09:00,17:00,15,32
SCHED004321,DOC000865,Monday,09:00,17:00,15,32
SCHED004322,DOC000865,Tuesday,09:00,17:00,15,32
SCHED004323,DOC000865,Wednesday,09:00,17:00,15,32
SCHED004324,DOC000865,Thursday,09:00,17:00,15,32
SCHED004325,DOC000865,Friday,09:00,17:00,15,32
SCHED004326,DOC000866,Monday,09:00,17:00,15,32
SCHED004327,DOC000866,Tuesday,09:00,17:00,15,32
SCHED004328,DOC000866,Wednesday,09:00,17:00,15,32
SCHED004329,DOC000866,Thursday,09:00,17:00,15,32
SCHED004330,DOC000866,Friday,09:00,17:00,15,32
SCHED004331,DOC000867,Monday,09:00,17:00,15,32
SCHED004332,DOC000867,Tuesday,09:00,17:00,15,32
SCHED004333,DOC000867,Wednesday,09:00,17:00,15,32
SCHED004334,DOC000867,Thursday,09:00,17:00,15,32
SCHED004335,DOC000867,Friday,09:00,17:00,15,32
SCHED004336,DOC000868,Monday,09:00,17:00,15,32
SCHED004337,DOC000868,Tuesday,09:00,17:00,15,32
SCHED004338,DOC000868,Wednesday,09:00,17:00,15,32
SCHED004339,DOC000868,Thursday,09:00,17:00,15,32
SCHED004340,DOC000868,Friday,09:00,17:00,15,32
SCHED004341,DOC000869,Monday,09:00,17:00,15,32
SCHED004342,DOC000869,Tuesday,09:00,17:00,15,32
SCHED004343,DOC000869,Wednesday,09:00,17:00,15,32
SCHED004344,DOC000869,Thursday,09:00,17:00,15,32
SCHED004345,DOC000869,Friday,09:00,17:00,15,32
SCHED004346,DOC000870,Monday,09:00,17:00,15,32
SCHED004347,DOC000870,Tuesday,09:00,17:00,15,32
SCHED004348,DOC000870,Wednesday,09:00,17:00,15,32
SCHED004349,DOC000870,Thursday,09:00,17:00,15,32
SCHED004350,DOC000870,Friday,09:00,17:00,15,32
SCHED004351,DOC000871,Monday,09:00,17:00,15,32
SCHED004352,DOC000871,Tuesday,09:00,17:00,15,32
SCHED004353,DOC000871,Wednesday,09:00,17:00,15,32
SCHED004354,DOC000871,Thursday,09:00,17:00,15,32
SCHED004355,DOC000871,Friday,09:00,17:00,15,32
SCHED004356,DOC000872,Monday,09:00,17:00,15,32
SCHED004357,DOC000872,Tuesday,09:00,17:00,15,32
SCHED004358,DOC000872,Wednesday,09:00,17:00,15,32
SCHED004359,DOC000872,Thursday,09:00,17:00,15,32
SCHED004360,DOC000872,Friday,09:00,17:00,15,32
SCHED004361,DOC000873,Monday,09:00,17:00,15,32
SCHED004362,DOC000873,Tuesday,09:00,17:00,15,32
SCHED004363,DOC000873,Wednesday,09:00,17:00,15,32
SCHED004364,DOC000873,Thursday,09:00,17:00,15,32
SCHED004365,DOC000873,Friday,09:00,17:00,15,32
SCHED004366,DOC000874,Monday,09:00,17:00,15,32
SCHED004367,DOC000874,Tuesday,09:00,17:00,15,32
SCHED004368,DOC000874,Wednesday,09:00,17:00,15,32
SCHED004369,DOC000874,Thursday,09:00,17:00,15,32
SCHED004370,DOC000874,Friday,09:00,17:00,15,32
SCHED004371,DOC000875,Monday,09:00,17:00,15,32
SCHED004372,DOC000875,Tuesday,09:00,17:00,15,32
SCHED004373,DOC000875,Wednesday,09:00,17:00,15,32
SCHED004374,DOC000875,Thursday,09:00,17:00,15,32
SCHED004375,DOC000875,Friday,09:00,17:00,15,32
SCHED004376,DOC000876,Monday,09:00,17:00,15,32
SCHED004377,DOC000876,Tuesday,09:00,17:00,15,32
SCHED004378,DOC000876,Wednesday,09:00,17:00,15,32
SCHED004379,DOC000876,Thursday,09:00,17:00,15,32
SCHED004380,DOC000876,Friday,09:00,17:00,15,32
SCHED004381,DOC000877,Monday,09:00,17:00,15,32
SCHED004382,DOC000877,Tuesday,09:00,17:00,15,32
SCHED004383,DOC000877,Wednesday,09:00,17:00,15,32
SCHED004384,DOC000877,Thursday,09:00,17:00,15,32
SCHED004385,DOC000877,Friday,09:00,17:00,15,32
SCHED004386,DOC000878,Monday,09:00,17:00,15,32
SCHED004387,DOC000878,Tuesday,09:00,17:00,15,32
SCHED004388,DOC000878,Wednesday,09:00,17:00,15,32
SCHED004389,DOC000878,Thursday,09:00,17:00,15,32
SCHED004390,DOC000878,Friday,09:00,17:00,15,32
SCHED004391,DOC000879,Monday,09:00,17:00,15,32
SCHED004392,DOC000879,Tuesday,09:00,17:00,15,32
SCHED004393,DOC000879,Wednesday,09:00,17:00,15,32
SCHED004394,DOC000879,Thursday,09:00,17:00,15,32
SCHED004395,DOC000879,Friday,09:00,17:00,15,32
SCHED004396,DOC000880,Monday,09:00,17:00,15,32
SCHED004397,DOC000880,Tuesday,09:00,17:00,15,32
SCHED004398,DOC000880,Wednesday,09:00,17:00,15,32
SCHED004399,DOC000880,Thursday,09:00,17:00,15,32
SCHED004400,DOC000880,Friday,09:00,17:00,15,32
SCHED004401,DOC000881,Monday,09:00,17:00,15,32
SCHED004402,DOC000881,Tuesday,09:00,17:00,15,32
SCHED004403,DOC000881,Wednesday,09:00,17:00,15,32
SCHED004404,DOC000881,Thursday,09:00,17:00,15,32
SCHED004405,DOC000881,Friday,09:00,17:00,15,32
SCHED004406,DOC000882,Monday,09:00,17:00,15,32
SCHED004407,DOC000882,Tuesday,09:00,17:00,15,32
SCHED004408,DOC000882,Wednesday,09:00,17:00,15,32
SCHED004409,DOC000882,Thursday,09:00,17:00,15,32
SCHED004410,DOC000882,Friday,09:00,17:00,15,32
SCHED004411,DOC000883,Monday,09:00,17:00,15,32
SCHED004412,DOC000883,Tuesday,09:00,17:00,15,32
SCHED004413,DOC000883,Wednesday,09:00,17:00,15,32
SCHED004414,DOC000883,Thursday,09:00,17:00,15,32
SCHED004415,DOC000883,Friday,09:00,17:00,15,32
SCHED004416,DOC000884,Monday,09:00,17:00,15,32
SCHED004417,DOC000884,Tuesday,09:00,17:00,15,32
SCHED004418,DOC000884,Wednesday,09:00,17:00,15,32
SCHED004419,DOC000884,Thursday,09:00,17:00,15,32
SCHED004420,DOC000884,Friday,09:00,17:00,15,32
SCHED004421,DOC000885,Monday,09:00,17:00,15,32
SCHED004422,DOC000885,Tuesday,09:00,17:00,15,32
SCHED004423,DOC000885,Wednesday,09:00,17:00,15,32
SCHED004424,DOC000885,Thursday,09:00,17:00,15,32
SCHED004425,DOC000885,Friday,09:00,17:00,15,32
SCHED004426,DOC000886,Monday,09:00,17:00,15,32
SCHED004427,DOC000886,Tuesday,09:00,17:00,15,32
SCHED004428,DOC000886,Wednesday,09:00,17:00,15,32
SCHED004429,DOC000886,Thursday,09:00,17:00,15,32
SCHED004430,DOC000886,Friday,09:00,17:00,15,32
SCHED004431,DOC000887,Monday,09:00,17:00,15,32
SCHED004432,DOC000887,Tuesday,09:00,17:00,15,32
SCHED004433,DOC000887,Wednesday,09:00,17:00,15,32
SCHED004434,DOC000887,Thursday,09:00,17:00,15,32
SCHED004435,DOC000887,Friday,09:00,17:00,15,32
SCHED004436,DOC000888,Monday,09:00,17:00,15,32
SCHED004437,DOC000888,Tuesday,09:00,17:00,15,32
SCHED004438,DOC000888,Wednesday,09:00,17:00,15,32
SCHED004439,DOC000888,Thursday,09:00,17:00,15,32
SCHED004440,DOC000888,Friday,09:00,17:00,15,32
SCHED004441,DOC000889,Monday,09:00,17:00,15,32
SCHED004442,DOC000889,Tuesday,09:00,17:00,15,32
SCHED004443,DOC000889,Wednesday,09:00,17:00,15,32
SCHED004444,DOC000889,Thursday,09:00,17:00,15,32
SCHED004445,DOC000889,Friday,09:00,17:00,15,32
SCHED004446,DOC000890,Monday,09:00,17:00,15,32
SCHED004447,DOC000890,Tuesday,09:00,17:00,15,32
SCHED004448,DOC000890,Wednesday,09:00,17:00,15,32
SCHED004449,DOC000890,Thursday,09:00,17:00,15,32
SCHED004450,DOC000890,Friday,09:00,17:00,15,32
SCHED004451,DOC000891,Monday,09:00,17:00,15,32
SCHED004452,DOC000891,Tuesday,09:00,17:00,15,32
SCHED004453,DOC000891,Wednesday,09:00,17:00,15,32
SCHED004454,DOC000891,Thursday,09:00,17:00,15,32
SCHED004455,DOC000891,Friday,09:00,17:00,15,32
SCHED004456,DOC000892,Monday,09:00,17:00,15,32
SCHED004457,DOC000892,Tuesday,09:00,17:00,15,32
SCHED004458,DOC000892,Wednesday,09:00,17:00,15,32
SCHED004459,DOC000892,Thursday,09:00,17:00,15,32
SCHED004460,DOC000892,Friday,09:00,17:00,15,32
SCHED004461,DOC000893,Monday,09:00,17:00,15,32
SCHED004462,DOC000893,Tuesday,09:00,17:00,15,32
SCHED004463,DOC000893,Wednesday,09:00,17:00,15,32
SCHED004464,DOC000893,Thursday,09:00,17:00,15,32
SCHED004465,DOC000893,Friday,09:00,17:00,15,32
SCHED004466,DOC000894,Monday,09:00,17:00,15,32
SCHED004467,DOC000894,Tuesday,09:00,17:00,15,32
SCHED004468,DOC000894,Wednesday,09:00,17:00,15,32
SCHED004469,DOC000894,Thursday,09:00,17:00,15,32
SCHED004470,DOC000894,Friday,09:00,17:00,15,32
SCHED004471,DOC000895,Monday,09:00,17:00,15,32
SCHED004472,DOC000895,Tuesday,09:00,17:00,15,32
SCHED004473,DOC000895,Wednesday,09:00,17:00,15,32
SCHED004474,DOC000895,Thursday,09:00,17:00,15,32
SCHED004475,DOC000895,Friday,09:00,17:00,15,32
SCHED004476,DOC000896,Monday,09:00,17:00,15,32
SCHED004477,DOC000896,Tuesday,09:00,17:00,15,32
SCHED004478,DOC000896,Wednesday,09:00,17:00,15,32
SCHED004479,DOC000896,Thursday,09:00,17:00,15,32
SCHED004480,DOC000896,Friday,09:00,17:00,15,32
SCHED004481,DOC000897,Monday,09:00,17:00,15,32
SCHED004482,DOC000897,Tuesday,09:00,17:00,15,32
SCHED004483,DOC000897,Wednesday,09:00,17:00,15,32
SCHED004484,DOC000897,Thursday,09:00,17:00,15,32
SCHED004485,DOC000897,Friday,09:00,17:00,15,32
SCHED004486,DOC000898,Monday,09:00,17:00,15,32
SCHED004487,DOC000898,Tuesday,09:00,17:00,15,32
SCHED004488,DOC000898,Wednesday,09:00,17:00,15,32
SCHED004489,DOC000898,Thursday,09:00,17:00,15,32
SCHED004490,DOC000898,Friday,09:00,17:00,15,32
SCHED004491,DOC000899,Monday,09:00,17:00,15,32
SCHED004492,DOC000899,Tuesday,09:00,17:00,15,32
SCHED004493,DOC000899,Wednesday,09:00,17:00,15,32
SCHED004494,DOC000899,Thursday,09:00,17:00,15,32
SCHED004495,DOC000899,Friday,09:00,17:00,15,32
SCHED004496,DOC000900,Monday,09:00,17:00,15,32
SCHED004497,DOC000900,Tuesday,09:00,17:00,15,32
SCHED004498,DOC000900,Wednesday,09:00,17:00,15,32
SCHED004499,DOC000900,Thursday,09:00,17:00,15,32
SCHED004500,DOC000900,Friday,09:00,17:00,15,32
SCHED004501,DOC000901,Monday,09:00,17:00,15,32
SCHED004502,DOC000901,Tuesday,09:00,17:00,15,32
SCHED004503,DOC000901,Wednesday,09:00,17:00,15,32
SCHED004504,DOC000901,Thursday,09:00,17:00,15,32
SCHED004505,DOC000901,Friday,09:00,17:00,15,32
SCHED004506,DOC000902,Monday,09:00,17:00,15,32
SCHED004507,DOC000902,Tuesday,09:00,17:00,15,32
SCHED004508,DOC000902,Wednesday,09:00,17:00,15,32
SCHED004509,DOC000902,Thursday,09:00,17:00,15,32
SCHED004510,DOC000902,Friday,09:00,17:00,15,32
SCHED004511,DOC000903,Monday,09:00,17:00,15,32
SCHED004512,DOC000903,Tuesday,09:00,17:00,15,32
SCHED004513,DOC000903,Wednesday,09:00,17:00,15,32
SCHED004514,DOC000903,Thursday,09:00,17:00,15,32
SCHED004515,DOC000903,Friday,09:00,17:00,15,32
